"Recibido","ID de Pedido","Canal","Estado del pedido","Marca","Tienda","Cantidad de los artículos","Subtotal","Propina","Service Fee","Ajustes","Descuento","Descuento de la plataforma","Payout","Error Charges","Aceptado","Modo de cumplimiento","Tipo de programación","Currency Code"
"01/02/2023, 20:06:10","BPTUSWMN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","32.10","0.00","0.00","0.00","0.00","0.00","32.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 20:05:16","639737973","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","26.60","0.00","0.00","0.00","0.00","0.00","28.50","0.00","Aceptado","Entrega por el Restaurante","De inmediato","EUR"
"01/02/2023, 20:04:04","BQJDL6PU","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","26.80","0.00","0.00","0.00","0.00","0.00","26.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 15:29:57","ACAHCXM1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","15.60","0.00","0.00","0.00","0.00","0.00","15.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 15:28:58","639613549","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","4","23.70","0.00","0.00","0.00","0.00","0.00","25.60","0.00","Aceptado","Entrega por el Restaurante","De inmediato","EUR"
"01/02/2023, 14:30:42","AVXF86WN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.90","0.00","0.00","0.00","0.00","0.00","13.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 14:16:14","B6BDDLYB","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","13.60","0.00","0.00","0.00","0.00","0.00","13.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 14:10:26","639596977","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","11.90","0.00","0.00","0.00","0.00","0.00","12.98","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"01/02/2023, 14:00:58","ABBGTHG1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","17.50","0.00","0.00","0.00","0.00","0.00","17.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 13:45:34","AC4HAKD1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","23.10","0.00","0.00","0.00","0.00","0.00","23.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 13:45:26","BHHNPQLK","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","38.00","0.00","0.00","0.00","0.00","0.00","38.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 13:39:42","AZH5KY7L","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","17.50","0.00","0.00","0.00","0.00","-1.00","17.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 13:39:02","A3JFPHEG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","4","29.80","0.00","0.00","0.00","0.00","0.00","29.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"01/02/2023, 13:03:02","A1Y5LFZK","Glovo","Cancelado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","17.50","0.00","0.00","0.00","0.00","0.00","17.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 22:25:18","A1C6LJH1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","5","37.60","0.00","0.00","0.00","0.00","0.00","37.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 22:10:18","AL1PZVUD","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","11.50","0.00","0.00","0.00","0.00","0.00","11.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:51:22","639352851","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.40","0.00","0.00","0.00","0.00","0.00","14.62","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"31/01/2023, 21:39:39","AUFVQ1S1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","28.70","0.00","0.00","0.00","0.00","0.00","28.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:38:42","AKLPMS1F","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","11.50","0.00","0.00","0.00","0.00","0.00","11.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:37:36","AJ55TG1U","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","42.80","0.00","0.00","0.00","0.00","0.00","42.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:06:45","BBFLGS8A","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","43.00","0.00","0.00","0.00","-8.60","0.00","34.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:05:42","BGZJENRV","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","27.20","0.00","0.00","0.00","-5.44","0.00","21.76","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:04:39","BALQ3C17","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","23.40","0.00","0.00","0.00","-4.68","0.00","18.72","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:01:09","BVR7HG3L","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","24.60","0.00","0.00","0.00","-4.92","-2.50","19.68","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 21:00:48","BSYFCR9K","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.80","0.00","0.00","0.00","-5.16","0.00","20.64","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:55:04","ARLNNU3T","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","22.80","0.00","0.00","0.00","0.00","0.00","22.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:54:30","BYPTRQSH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","18.70","0.00","0.00","0.00","-3.74","0.00","14.96","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:48:33","BD1DQTXT","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","13.70","0.00","0.00","0.00","-2.74","0.00","10.96","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:29:06","BHPU13RW","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","26.20","0.00","0.00","0.00","-5.24","0.00","20.96","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:28:26","639315444","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","15.80","0.00","0.00","0.00","-3.16","0.00","14.54","0.00","Aceptado","Entrega por el Restaurante","De inmediato","EUR"
"31/01/2023, 20:25:35","BVBEHT3L","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","15.00","0.00","0.00","0.00","-3.00","0.00","12.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:18:36","BNBRVQ3E","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","26.80","0.00","0.00","0.00","-5.36","0.00","21.44","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:10:55","ANUD4MDV","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","34.70","0.00","0.00","0.00","0.00","0.00","34.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:10:54","AHLVSKUL","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","16.40","0.00","0.00","0.00","0.00","0.00","16.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:08:47","BWFHMNVW","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","32.80","0.00","0.00","0.00","-6.56","0.00","26.24","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 20:08:47","BT7U1UF6","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","16.90","0.00","0.00","0.00","-3.38","-15.00","13.52","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 14:36:39","A12S1LML","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","14.30","0.00","0.00","0.00","0.00","0.00","14.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 14:14:43","BTDVRVXH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","37.00","0.00","0.00","0.00","-7.40","0.00","29.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 13:42:31","BC7LJLYH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","20.00","0.00","0.00","0.00","-4.00","0.00","16.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/01/2023, 13:41:00","AVWF3ZZZ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","16.30","0.00","0.00","0.00","0.00","0.00","16.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 22:50:06","638969210","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","36.00","0.00","0.00","0.00","0.00","0.00","39.27","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/01/2023, 22:16:06","AFNLFTG1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","28.00","0.00","0.00","0.00","0.00","0.00","28.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 21:53:20","AFBNLRTJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","4","38.80","0.00","0.00","0.00","0.00","0.00","38.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 21:48:58","AKFBCB1W","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","31.90","0.00","0.00","0.00","0.00","0.00","31.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 21:40:36","638948692","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","4","46.40","0.00","0.00","0.00","-9.28","0.00","39.02","0.00","Aceptado","Entrega por el Restaurante","De inmediato","EUR"
"30/01/2023, 21:29:20","AUPWXL7F","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","11.50","0.00","0.00","0.00","0.00","0.00","11.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 21:17:52","638930216","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","6","54.90","0.00","0.00","0.00","0.00","0.00","59.89","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/01/2023, 21:02:43","AZATD3PX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","15.50","0.00","0.00","0.00","0.00","0.00","15.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:47:15","BND7L135","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","30.60","0.00","0.00","0.00","-6.12","0.00","24.48","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:46:55","AQTP71B4","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","30.60","0.00","0.00","0.00","0.00","0.00","30.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:41:45","BLEKLUZA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","44.20","0.00","0.00","0.00","-8.84","0.00","35.36","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:34:47","BVYCB4CG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","14.30","0.00","0.00","0.00","-2.86","0.00","11.44","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:27:07","AK6PLCNF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.30","0.00","0.00","0.00","0.00","0.00","13.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:23:47","B17FLUNS","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","31.90","0.00","0.00","0.00","-6.38","0.00","25.52","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 20:17:33","BFT1WWWW","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","28.40","0.00","0.00","0.00","-5.68","0.00","22.72","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 15:23:40","BPPMLQP5","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","20.80","0.00","0.00","0.00","-4.16","0.00","16.64","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 15:20:50","B3B7AYA2","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","13.60","0.00","0.00","0.00","-2.72","0.00","10.88","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:51:17","ABM9BEJS","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","5","42.00","0.00","0.00","0.00","0.00","0.00","42.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:31:20","BDVU9CSG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","25.10","0.00","0.00","0.00","-5.02","0.00","20.08","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:29:37","AC7HTYMN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","28.00","0.00","0.00","0.00","0.00","0.00","28.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:25:28","BPPTEBAD","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","31.70","0.00","0.00","0.00","-6.34","0.00","25.36","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:19:14","BJQZBETV","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","16.30","0.00","0.00","0.00","-3.26","0.00","13.04","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:11:14","BUFUGFWH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","50.70","0.00","0.00","0.00","-10.14","0.00","40.56","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 14:02:47","BRSC44RZ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","32.30","0.00","0.00","0.00","-6.46","0.00","25.84","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 13:51:34","BN7W5GZS","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","16.90","0.00","0.00","0.00","-3.38","0.00","13.52","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 13:43:54","BURT5RLF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","38.60","0.00","0.00","0.00","-7.72","0.00","30.88","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 13:37:57","AVRU5A6K","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","39.20","0.00","0.00","0.00","0.00","0.00","39.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/01/2023, 13:29:51","638771391","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","23.20","0.00","0.00","0.00","0.00","0.00","23.20","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"29/01/2023, 22:27:47","638537228","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","35.40","0.00","0.00","0.00","0.00","0.00","38.62","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"29/01/2023, 22:12:14","AUJRGPBD","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","8.90","0.00","0.00","0.00","0.00","0.00","8.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 22:10:58","B4C3PJRG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","24.10","0.00","0.00","0.00","0.00","0.00","24.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 22:06:35","ARDVNQMZ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","15.60","0.00","0.00","0.00","0.00","0.00","15.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:58:30","BV8ALQK2","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","43.40","0.00","0.00","0.00","0.00","0.00","43.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:46:54","A4EBKLSB","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","40.50","0.00","0.00","0.00","0.00","0.00","40.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:37:12","A2DJWYZK","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.80","0.00","0.00","0.00","0.00","0.00","13.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:36:06","AMEUSDPU","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","22.40","0.00","0.00","0.00","0.00","0.00","22.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:27:17","BLPM11L6","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:24:22","A8SLA8N1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","28.20","0.00","0.00","0.00","0.00","0.00","28.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:24:14","AYGHL7TB","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","25.20","0.00","0.00","0.00","0.00","0.00","25.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:16:17","B7JTQ7DZ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","11.50","0.00","0.00","0.00","0.00","0.00","11.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:15:33","BLRW861W","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","27.80","0.00","0.00","0.00","0.00","0.00","27.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:02:22","AJLARMLE","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","26.20","0.00","0.00","0.00","0.00","0.00","26.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:01:15","BLZJPZRX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","23.30","0.00","0.00","0.00","0.00","0.00","23.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:01:15","BV41G12M","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","33.40","0.00","0.00","0.00","0.00","0.00","33.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 21:00:10","AJEFHJLD","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","33.10","0.00","0.00","0.00","0.00","0.00","33.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 20:39:54","ABXJLGCH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","23.80","0.00","0.00","0.00","0.00","0.00","23.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 20:37:48","ASBT71FH","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","16.40","0.00","0.00","0.00","0.00","0.00","16.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 20:21:29","638469782","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","23.10","0.00","0.00","0.00","0.00","0.00","23.10","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"29/01/2023, 20:15:37","BULWH51U","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","27.30","0.00","0.00","0.00","0.00","0.00","27.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 20:13:25","BBQLXAGN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","42.80","0.00","0.00","0.00","0.00","0.00","42.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 15:29:39","638301713","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","15.50","0.00","0.00","0.00","0.00","0.00","15.50","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"29/01/2023, 15:28:21","BVAUL8ZG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","11.20","0.00","0.00","0.00","0.00","0.00","11.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 15:22:08","AZ1AH2YN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","40.50","0.00","0.00","0.00","0.00","0.00","40.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 15:05:59","B6WWTGLR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","13.60","0.00","0.00","0.00","0.00","0.00","13.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"29/01/2023, 15:02:33","AZRWH7NJ","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","36.70","0.00","0.00","0.00","0.00","0.00","36.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
